unique_identify	-logAffi
CHEMBL1075159_5vfd_CHEMBL4298137	6.163783949064428
CHEMBL1075317_6dar_CHEMBL4276691	5.8996294548824375
CHEMBL1075317_6dar_CHEMBL4276791	6.732828271596986
CHEMBL1075317_6dar_CHEMBL4276998	5.407823242604133
CHEMBL1075317_6dar_CHEMBL4277278	5.142064735280572
CHEMBL1075317_6dar_CHEMBL4278066	4.7544873321858505
CHEMBL1075317_6dar_CHEMBL4278618	7.3716110699496875
CHEMBL1075317_6dar_CHEMBL4278737	6.177178354696896
CHEMBL1075317_6dar_CHEMBL4280115	5.835647144215562
CHEMBL1075317_6dar_CHEMBL4280428	7.022276394711152
CHEMBL1075317_6dar_CHEMBL4281521	5.585026652029182
CHEMBL1075317_6dar_CHEMBL4283339	7.539102157243452
CHEMBL1075317_6dar_CHEMBL4283374	8.452225294612177
CHEMBL1075317_6dar_CHEMBL4283572	6.0343280287798935
CHEMBL1075317_6dar_CHEMBL4284629	6.3187587626244115
CHEMBL1075317_6dar_CHEMBL4284733	6.978810700930063
CHEMBL1075317_6dar_CHEMBL4284948	6.735182176990462
CHEMBL1075317_6dar_CHEMBL4285902	7.118615343229427
CHEMBL1075317_6dar_CHEMBL4286527	7.559090917934783
CHEMBL1075317_6dar_CHEMBL4286932	6.298432014944072
CHEMBL1075317_6dar_CHEMBL4287245	5.860120913598763
CHEMBL1075317_6dar_CHEMBL4288010	6.8297382846050425
CHEMBL1075317_6dar_CHEMBL4288332	6.161150909262744
CHEMBL1075317_6dar_CHEMBL4288521	7.8827287043442364
CHEMBL1075317_6dar_CHEMBL4288724	6.928117992693875
CHEMBL1075317_6dar_CHEMBL4289405	5.122628654130226
CHEMBL1075317_6dar_CHEMBL4291414	6.3251388592621876
CHEMBL1075317_6dar_CHEMBL4292147	5.504455662453552
CHEMBL1075317_6dar_CHEMBL4294133	7.642065152999545
CHEMBL1075317_6dar_CHEMBL4294825	6.6595558851598815
CHEMBL1075317_6dar_CHEMBL4295183	5.384049948343598
CHEMBL1075317_6das_CHEMBL4279907	8.587722320943946
