unique_identify	-logAffi
CHEMBL2146302_3voz_CHEMBL3669891	6.481486060122113
CHEMBL2146302_3voz_CHEMBL3669892	6.236572006437063
CHEMBL2146302_3voz_CHEMBL3669903	6.522878745280337
CHEMBL2146302_3voz_CHEMBL3669904	6.721246399047171
CHEMBL2146302_3voz_CHEMBL3669905	6.7447274948966935
CHEMBL2146302_3voz_CHEMBL3669906	6.920818753952375
CHEMBL2146302_3voz_CHEMBL3669912	6.42021640338319
CHEMBL2146302_3voz_CHEMBL3669915	6.769551078621726
CHEMBL2146302_3voz_CHEMBL3669923	6.050609993355087
CHEMBL2146302_3voz_CHEMBL3669924	6.619788758288394
CHEMBL2146302_3voz_CHEMBL3669926	6.769551078621726
CHEMBL2146302_3voz_CHEMBL3669930	5.00436480540245
CHEMBL2146302_3voz_CHEMBL3669933	4.920818753952375
CHEMBL2146302_3voz_CHEMBL3669934	5.130768280269024
CHEMBL2146302_3voz_CHEMBL3669939	6.698970004336019
CHEMBL2146302_3voz_CHEMBL3669948	6.721246399047171
CHEMBL2146302_3voz_CHEMBL3669949	5.638272163982407
CHEMBL2146302_3voz_CHEMBL3669951	6.920818753952375
CHEMBL2146302_3voz_CHEMBL3669956	6.42021640338319
CHEMBL2146302_3voz_CHEMBL3669957	6.958607314841775
CHEMBL2146302_3voz_CHEMBL3669965	7.142667503568731
CHEMBL2146302_3voz_CHEMBL3669971	5.130768280269024
CHEMBL2146302_3voz_CHEMBL3669974	6.853871964321762
CHEMBL2146302_3voz_CHEMBL3669983	7.086186147616283
CHEMBL2146302_3voz_CHEMBL3669984	6.180456064458132
CHEMBL2146302_3voz_CHEMBL3669992	6.920818753952375
CHEMBL2146302_3voz_CHEMBL3669993	6.619788758288394
CHEMBL2146302_3voz_CHEMBL3669994	6.698970004336019
CHEMBL2146302_3voz_CHEMBL3669997	5.1938200260161125
CHEMBL2146302_3voz_CHEMBL3669998	6.136677139879544
CHEMBL2146302_3voz_CHEMBL3669999	6.481486060122113
CHEMBL2146302_3voz_CHEMBL3670000	6.795880017344075
CHEMBL2146302_3voz_CHEMBL3670008	7.056754637413759
CHEMBL2146302_3voz_CHEMBL3670009	7.117911933804835
CHEMBL2146302_3voz_CHEMBL3670010	6.698970004336019
CHEMBL2146302_3voz_CHEMBL3670012	6.568636235841013
CHEMBL2146302_3voz_CHEMBL3670015	6.721246399047171
CHEMBL2146302_3voz_CHEMBL3670020	5.6020599913279625
CHEMBL2146302_3voz_CHEMBL3670023	6.475003571539929
CHEMBL2146302_3voz_CHEMBL3670027	6.769551078621726
CHEMBL2146302_3voz_CHEMBL3670031	7.0
CHEMBL2146302_3voz_CHEMBL3670044	6.657577319177793
CHEMBL2146302_3voz_CHEMBL3670055	6.42021640338319
CHEMBL2146302_3voz_CHEMBL3670057	5.7447274948966935
CHEMBL2146302_3voz_CHEMBL3670066	6.552841968657781
CHEMBL2146302_3voz_CHEMBL3670068	6.795880017344075
CHEMBL2146302_3voz_CHEMBL3674973	5.920818753952375
CHEMBL2146302_3voz_CHEMBL3674974	6.6777807052660805
CHEMBL2146302_3voz_CHEMBL3674978	7.0
CHEMBL2146302_3voz_CHEMBL3674979	7.055517327849832
CHEMBL2146302_3voz_CHEMBL3675022	7.154901959985743
CHEMBL2146302_3voz_CHEMBL3675023	6.130768280269024
CHEMBL2146302_3voz_CHEMBL3680008	5.080921907623926
CHEMBL2146302_3voz_CHEMBL3680010	5.7447274948966935
CHEMBL2146302_3voz_CHEMBL3680011	5.0
CHEMBL2146302_3voz_CHEMBL3680022	5.530740137411754
CHEMBL2146302_3voz_CHEMBL3680028	5.552841968657781
CHEMBL2146302_3voz_CHEMBL3680032	6.0915149811213505
CHEMBL2146302_3voz_CHEMBL3680037	6.318758762624412
CHEMBL2146302_3voz_CHEMBL3680038	6.769551078621726
CHEMBL2146302_3voz_CHEMBL3813734	6.42021640338319
CHEMBL2146302_3voz_CHEMBL3813769	6.6777807052660805
CHEMBL2146302_3voz_CHEMBL3813810	6.292429823902063
CHEMBL2146302_3voz_CHEMBL3813967	6.920818753952375
CHEMBL2146302_3voz_CHEMBL3814199	5.522878745280337
CHEMBL2146302_3voz_CHEMBL3814231	6.920818753952375
CHEMBL2146302_3voz_CHEMBL3814255	5.638272163982407
CHEMBL2146302_3voz_CHEMBL3814265	7.154901959985743
CHEMBL2146302_3voz_CHEMBL3814303	4.886056647693163
CHEMBL2146302_3voz_CHEMBL3814398	6.267606240177032
CHEMBL2146302_3voz_CHEMBL3814401	6.958607314841775
CHEMBL2146302_3voz_CHEMBL3814427	5.920818753952375
