unique_identify	-logAffi
CHEMBL1871_4ql8_CHEMBL3326466	9.522878745280337
CHEMBL1871_5cj6_CHEMBL3764185	8.692503962086787
CHEMBL1871_5cj6_CHEMBL3764446	8.283162276700475
CHEMBL1871_5cj6_CHEMBL3765171	9.167491087293763
CHEMBL1871_5cj6_CHEMBL3765823	7.772113295386326
CHEMBL1871_5cj6_CHEMBL4060271	9.504386962153752
CHEMBL1871_5cj6_CHEMBL4090028	9.142667503568731
CHEMBL1871_5t8e_CHEMBL3764185	8.692503962086787
CHEMBL1871_5t8e_CHEMBL3765171	9.167491087293763
CHEMBL1871_5t8e_CHEMBL3765823	7.772113295386326
CHEMBL1871_5t8e_CHEMBL4060271	9.504386962153752
CHEMBL1871_5t8e_CHEMBL4068946	9.389423339022647
CHEMBL1871_5t8e_CHEMBL4087902	8.045757490560675
CHEMBL1871_5t8e_CHEMBL4090028	9.142667503568731
CHEMBL1871_5t8e_CHEMBL4100278	7.958607314841775
CHEMBL1871_5t8j_CHEMBL4060271	9.504386962153752
CHEMBL1871_5t8j_CHEMBL4068946	9.389423339022647
CHEMBL1871_5t8j_CHEMBL4092535	9.0
CHEMBL1871_5v8q_CHEMBL4059588	8.036212172654444
CHEMBL1871_5v8q_CHEMBL4067691	8.468521082957745
CHEMBL1871_5v8q_CHEMBL4072533	8.4089353929735
CHEMBL1871_5v8q_CHEMBL4088914	8.443697499232712
CHEMBL1892_2c6g_CHEMBL575060	3.3685562309868278
CHEMBL1892_2jbk_CHEMBL279956	5.022276394711152
CHEMBL1892_2or4_CHEMBL279956	5.022276394711152
CHEMBL1892_2xeg_CHEMBL3785201	8.045757490560675
CHEMBL1892_2xei_CHEMBL3785201	8.045757490560675
CHEMBL1892_2xei_CHEMBL3785786	7.721246399047171
CHEMBL1892_2xei_CHEMBL3786463	7.823908740944319
CHEMBL1892_2xei_CHEMBL3786511	7.522878745280337
CHEMBL1892_2xej_CHEMBL3785201	8.045757490560675
CHEMBL1892_3bi0_CHEMBL496774	7.978810700930062
