unique_identify	-logAffi
CHEMBL4822_6fgy_CHEMBL3261063	6.619788758288394
CHEMBL4822_6fgy_CHEMBL3261064	7.585026652029182
CHEMBL4822_6fgy_CHEMBL3261065	7.022878745280337
CHEMBL4822_6fgy_CHEMBL3261066	6.453457336521869
CHEMBL4822_6fgy_CHEMBL3261070	7.698970004336019
CHEMBL4822_6fgy_CHEMBL3634122	7.698752965596359
CHEMBL4822_6fgy_CHEMBL3634340	8.207382468317112
CHEMBL4822_6fgy_CHEMBL3639522	6.455931955649724
CHEMBL4822_6fgy_CHEMBL3653339	5.886056647693163
CHEMBL4822_6fgy_CHEMBL3653341	7.154901959985743
CHEMBL4822_6fgy_CHEMBL3653343	6.1938200260161125
CHEMBL4822_6fgy_CHEMBL3653344	5.327902142064283
CHEMBL4822_6fgy_CHEMBL3653345	6.267606240177032
CHEMBL4822_6fgy_CHEMBL3653347	5.638272163982407
CHEMBL4822_6fgy_CHEMBL3653349	5.42021640338319
CHEMBL4822_6fgy_CHEMBL3653350	6.070581074285707
CHEMBL4822_6fgy_CHEMBL3653351	5.468521082957745
CHEMBL4822_6fgy_CHEMBL3653352	6.795880017344075
CHEMBL4822_6fgy_CHEMBL3653355	6.3979400086720375
CHEMBL4822_6fgy_CHEMBL3653356	6.251811972993799
CHEMBL4822_6fgy_CHEMBL3653357	5.698970004336019
CHEMBL4822_6fgy_CHEMBL3653358	6.455931955649724
CHEMBL4822_6fgy_CHEMBL3653359	6.376750709602099
CHEMBL4822_6fgy_CHEMBL3653361	6.013228265733755
CHEMBL4822_6fgy_CHEMBL3653364	5.853871964321762
CHEMBL4822_6fgy_CHEMBL3653365	4.221848749616356
CHEMBL4822_6fgy_CHEMBL3653367	6.481486060122113
CHEMBL4822_6fgy_CHEMBL3653368	6.795880017344075
CHEMBL4822_6fgy_CHEMBL3653369	5.853871964321762
CHEMBL4822_6fgy_CHEMBL3653370	6.886056647693163
CHEMBL4822_6fgy_CHEMBL3653371	6.251811972993799
CHEMBL4822_6fgy_CHEMBL3653372	6.920818753952375
CHEMBL4822_6fgy_CHEMBL3653374	6.107905397309519
CHEMBL4822_6fgy_CHEMBL3653376	6.455931955649724
CHEMBL4822_6fgy_CHEMBL3653377	7.251811972993799
CHEMBL4822_6fgy_CHEMBL3653378	7.2076083105017466
CHEMBL4822_6fgy_CHEMBL3653383	6.376750709602099
CHEMBL4822_6fgy_CHEMBL3653384	6.638272163982407
CHEMBL4822_6fgy_CHEMBL3653385	6.7447274948966935
CHEMBL4822_6fgy_CHEMBL3653386	6.42021640338319
CHEMBL4822_6fgy_CHEMBL3653387	6.356547323513812
CHEMBL4822_6fgy_CHEMBL3653388	7.075720713938118
CHEMBL4822_6fgy_CHEMBL3653389	6.995678626217358
CHEMBL4822_6fgy_CHEMBL3653390	5.769551078621726
CHEMBL4822_6fgy_CHEMBL3653393	7.236572006437063
CHEMBL4822_6fgy_CHEMBL3653394	5.705533773838407
CHEMBL4822_6fgy_CHEMBL3653395	7.022276394711152
CHEMBL4822_6fgy_CHEMBL3653396	6.958607314841775
CHEMBL4822_6fgy_CHEMBL3653397	7.3979400086720375
CHEMBL4822_6fgy_CHEMBL3653398	5.920818753952375
CHEMBL4822_6fgy_CHEMBL3653399	7.698970004336019
CHEMBL4822_6fgy_CHEMBL3653400	7.0
CHEMBL4822_6fgy_CHEMBL3653401	7.958607314841775
CHEMBL4822_6fgy_CHEMBL3653409	7.036212172654444
CHEMBL4822_6fgy_CHEMBL3653410	7.42021640338319
CHEMBL4822_6fgy_CHEMBL3653412	7.130768280269024
CHEMBL4822_6fgy_CHEMBL3653413	5.958607314841775
CHEMBL4822_6fgy_CHEMBL3653417	7.585026652029182
CHEMBL4822_6fgy_CHEMBL3653418	7.356547323513812
CHEMBL4822_6fgy_CHEMBL3653419	7.2441251443275085
CHEMBL4822_6fgy_CHEMBL3653421	7.026872146400302
CHEMBL4822_6fgy_CHEMBL3653422	7.4089353929735005
CHEMBL4822_6fgy_CHEMBL3653423	7.823908740944319
CHEMBL4822_6fgy_CHEMBL3653424	7.657577319177793
CHEMBL4822_6fgy_CHEMBL3653425	6.4089353929735005
CHEMBL4822_6fgy_CHEMBL3653437	6.086186147616283
CHEMBL4822_6fgy_CHEMBL3653438	7.552841968657781
CHEMBL4822_6fgy_CHEMBL3653444	7.7447274948966935
CHEMBL4822_6fgy_CHEMBL3653445	7.853871964321762
CHEMBL4822_6fgy_CHEMBL3653446	8.0
CHEMBL4822_6fgy_CHEMBL3653464	7.522878745280337
CHEMBL4822_6fgy_CHEMBL3653488	8.096910013008056
CHEMBL4822_6fgy_CHEMBL3653511	7.770303756120384
CHEMBL4822_6fgy_CHEMBL3897096	6.346787486224656
CHEMBL4822_6fgy_CHEMBL4126839	7.322753699705282
CHEMBL4822_6fgy_CHEMBL4127807	7.622062572163754
CHEMBL4822_6fgy_CHEMBL4128145	5.951476038481722
CHEMBL4822_6fgy_CHEMBL4130130	6.657716445648043
CHEMBL4822_6fgy_CHEMBL4173236	7.142052621779821
CHEMBL4829_3ff6_CHEMBL1910387	6.958607314841775
CHEMBL4829_3ff6_CHEMBL1910390	6.853871964321762
CHEMBL4829_3ff6_CHEMBL1910391	6.552841968657781
CHEMBL4829_3ff6_CHEMBL208943	7.317443284186211
CHEMBL4829_3tdc_CHEMBL1683796	7.022276394711152
CHEMBL4829_3tdc_CHEMBL1910394	6.055517327849832
CHEMBL4829_3tdc_CHEMBL1910395	6.443697499232712
CHEMBL4829_3tdc_CHEMBL1910396	6.1249387366083
CHEMBL4829_3tdc_CHEMBL1910397	7.0
CHEMBL4829_3tdc_CHEMBL1910398	7.823908740944319
CHEMBL4829_3tdc_CHEMBL1910399	7.823908740944319
CHEMBL4829_3tdc_CHEMBL1910400	7.886056647693163
CHEMBL4829_3tdc_CHEMBL1910401	7.346787486224656
CHEMBL4829_3tdc_CHEMBL1910402	6.0
CHEMBL4829_3tdc_CHEMBL1910403	5.920818753952375
CHEMBL4829_3tdc_CHEMBL1910404	8.267606240177031
CHEMBL4829_3tdc_CHEMBL1910405	5.795880017344075
CHEMBL4829_3tdc_CHEMBL2030406	7.638272163982407
CHEMBL4829_3tdc_CHEMBL2030407	7.494850021680094
CHEMBL4829_3tdc_CHEMBL2030408	7.309803919971486
CHEMBL4829_3tdc_CHEMBL2030409	7.3979400086720375
CHEMBL4829_3tdc_CHEMBL2030410	7.657577319177793
CHEMBL4829_3tdc_CHEMBL2030411	7.292429823902063
CHEMBL4829_3tdc_CHEMBL2030562	7.1249387366083
CHEMBL4829_3tdc_CHEMBL2030563	7.366531544420414
CHEMBL4829_3tdc_CHEMBL2030564	7.769551078621726
CHEMBL4829_3tdc_CHEMBL2030565	7.102372908709558
CHEMBL4829_3tdc_CHEMBL2030566	7.1938200260161125
CHEMBL4829_3tdc_CHEMBL2030567	7.481486060122112
CHEMBL4829_3tdc_CHEMBL2030568	7.7447274948966935
CHEMBL4829_3tdc_CHEMBL2030569	7.795880017344075
CHEMBL4829_3tdc_CHEMBL2030570	7.853871964321762
CHEMBL4829_3tdc_CHEMBL2030571	7.568636235841013
