unique_identify	-logAffi
CHEMBL283_1g49_CHEMBL357871	8.096910013008056
CHEMBL283_1g49_CHEMBL357904	6.522878745280337
CHEMBL283_1g49_CHEMBL358061	8.045757490560675
CHEMBL283_1g49_CHEMBL358064	7.795880017344075
CHEMBL283_1g49_CHEMBL358182	7.6777807052660805
CHEMBL283_1g49_CHEMBL358405	7.161150909262744
CHEMBL283_1g49_CHEMBL358812	8.096910013008056
CHEMBL283_1g49_CHEMBL421766	8.154901959985743
CHEMBL283_1g49_CHEMBL422848	8.301029995663981
CHEMBL283_1g49_CHEMBL423015	8.522878745280337
CHEMBL283_1g49_CHEMBL423572	8.221848749616356
CHEMBL283_1g49_CHEMBL424311	7.060480747381382
CHEMBL283_1g49_CHEMBL427616	8.200659450546418
CHEMBL283_1g49_CHEMBL434505	8.154901959985743
CHEMBL283_1g49_CHEMBL440355	8.698970004336019
CHEMBL283_1g49_CHEMBL6572	8.468521082957745
CHEMBL283_1g4k_CHEMBL173075	4.522878745280337
CHEMBL283_1g4k_CHEMBL176467	5.698970004336019
CHEMBL283_1g4k_CHEMBL176832	5.698970004336019
CHEMBL283_1g4k_CHEMBL177740	6.031517051446065
CHEMBL283_1g4k_CHEMBL367524	5.045757490560675
CHEMBL283_1hfs_CHEMBL111017	7.481486060122112
CHEMBL283_1hfs_CHEMBL112147	7.920818753952375
CHEMBL283_1hfs_CHEMBL112180	8.096910013008056
CHEMBL283_1hfs_CHEMBL112803	6.853871964321762
CHEMBL283_1hfs_CHEMBL167302	8.721246399047171
CHEMBL283_1hfs_CHEMBL168150	9.443697499232712
CHEMBL283_1hfs_CHEMBL265342	8.397940008672037
CHEMBL283_1hfs_CHEMBL266271	7.42021640338319
CHEMBL283_1hfs_CHEMBL267536	8.022276394711152
CHEMBL283_1hfs_CHEMBL320968	8.259637310505756
CHEMBL283_1hfs_CHEMBL418335	7.086186147616283
CHEMBL283_1hfs_CHEMBL8933	8.698970004336019
CHEMBL283_1hy7_CHEMBL10266	5.6307841425898575
CHEMBL283_1hy7_CHEMBL10335	5.295849483160201
CHEMBL283_1hy7_CHEMBL10454	5.642065152999546
CHEMBL283_1hy7_CHEMBL10469	5.050609993355087
CHEMBL283_1hy7_CHEMBL10671	5.468521082957745
CHEMBL283_1hy7_CHEMBL10760	5.341035157335565
CHEMBL283_1hy7_CHEMBL10792	4.835647144215563
CHEMBL283_1hy7_CHEMBL10806	4.97061622231479
CHEMBL283_1hy7_CHEMBL10809	5.47755576649368
CHEMBL283_1hy7_CHEMBL10881	5.26440110030182
CHEMBL283_1hy7_CHEMBL10952	5.7423214251308154
CHEMBL283_1hy7_CHEMBL10953	6.1095789811990855
CHEMBL283_1hy7_CHEMBL274881	5.388276691992658
CHEMBL283_1hy7_CHEMBL275130	5.61475131759678
CHEMBL283_1hy7_CHEMBL293019	5.667561540084395
CHEMBL283_1hy7_CHEMBL296196	8.045757490560675
CHEMBL283_1hy7_CHEMBL3084965	5.913640169325252
CHEMBL283_1hy7_CHEMBL330028	10.42021640338319
CHEMBL283_1hy7_CHEMBL418442	8.0
CHEMBL283_1hy7_CHEMBL42114	7.443697499232712
CHEMBL283_1hy7_CHEMBL421882	11.154901959985743
CHEMBL283_1hy7_CHEMBL42420	7.260427655549908
CHEMBL283_1hy7_CHEMBL42938	8.301029995663981
CHEMBL283_1hy7_CHEMBL43113	8.522878745280337
CHEMBL283_1hy7_CHEMBL43147	7.42021640338319
CHEMBL283_1hy7_CHEMBL43152	8.356547323513812
CHEMBL283_1hy7_CHEMBL43206	6.5376020021010435
CHEMBL283_1hy7_CHEMBL44062	8.154901959985743
CHEMBL283_1hy7_CHEMBL44383	8.096910013008056
CHEMBL283_1hy7_CHEMBL44455	7.823908740944319
CHEMBL283_1hy7_CHEMBL45040	8.221848749616356
CHEMBL283_1hy7_CHEMBL46830	8.096910013008056
