unique_identify	-logAffi
CHEMBL260_3nnx_CHEMBL1257813	8.0
CHEMBL260_3nnx_CHEMBL1257930	7.259637310505756
CHEMBL260_3nnx_CHEMBL1257931	6.548213564475709
CHEMBL260_3nnx_CHEMBL1258040	6.521433504406157
CHEMBL260_3nnx_CHEMBL1258158	6.505845405981557
CHEMBL260_3nnx_CHEMBL1258273	6.326979092871103
CHEMBL260_3nnx_CHEMBL1258386	6.145693958198919
CHEMBL260_3nnx_CHEMBL1258498	6.133712660915805
CHEMBL260_3nnx_CHEMBL1258609	5.856985199745905
CHEMBL260_3nnx_CHEMBL1269026	6.29413628771608
CHEMBL260_3nnx_CHEMBL1269838	7.5
CHEMBL260_3nnx_CHEMBL1269839	7.249607413541272
CHEMBL260_3nnx_CHEMBL1269946	7.68837535480105
CHEMBL260_3nnx_CHEMBL1269947	8.15051499783199
CHEMBL260_3nnx_CHEMBL1270557	5.955852379121277
CHEMBL260_3nnx_CHEMBL1270655	6.534617148551582
CHEMBL260_3nnx_CHEMBL1270855	6.022733787572707
CHEMBL260_3nnx_CHEMBL1270956	7.318758762624412
CHEMBL260_3nnx_CHEMBL1270957	7.167491087293763
CHEMBL260_3nnx_CHEMBL1271062	5.7594507517174005
CHEMBL260_3nnx_CHEMBL1271167	7.568636235841013
CHEMBL260_3nnx_CHEMBL1271168	7.301029995663981
CHEMBL260_3nnx_CHEMBL1271268	8.154901959985743
CHEMBL260_3nnx_CHEMBL1271269	7.726728668260934
CHEMBL260_3nnx_CHEMBL1271376	8.002182402701225
CHEMBL260_3nnx_CHEMBL1271377	7.013412973658514
CHEMBL260_3nnx_CHEMBL143134	9.301029995663981
CHEMBL260_3nnx_CHEMBL1738942	6.707743928643524
CHEMBL260_3nnx_CHEMBL1738946	6.00436480540245
CHEMBL260_3nnx_CHEMBL1940502	4.8326826652518236
CHEMBL260_3nnx_CHEMBL1940503	6.036212172654444
CHEMBL260_3nnx_CHEMBL1964948	6.900008766455316
CHEMBL260_3nnx_CHEMBL1965469	6.0999990348465305
CHEMBL260_3nnx_CHEMBL1970290	7.100015437450609
CHEMBL260_3nnx_CHEMBL1971223	6.349997258115003
CHEMBL260_3nnx_CHEMBL1974998	6.499996931948306
CHEMBL260_3nnx_CHEMBL1978271	6.499996931948306
CHEMBL260_3nnx_CHEMBL1979773	6.0999990348465305
CHEMBL260_3nnx_CHEMBL1992334	6.199998172182031
CHEMBL260_3nnx_CHEMBL1992354	6.0999990348465305
CHEMBL260_3nnx_CHEMBL1993634	6.199998172182031
CHEMBL260_3nnx_CHEMBL1994318	6.499996931948306
CHEMBL260_3nnx_CHEMBL1994977	6.599997654072044
CHEMBL260_3nnx_CHEMBL1999506	6.599997654072044
CHEMBL260_3nnx_CHEMBL2001451	6.0999990348465305
CHEMBL260_3nnx_CHEMBL2002660	6.399996913372259
CHEMBL260_3nnx_CHEMBL2004637	6.799998134593398
CHEMBL260_3nnx_CHEMBL2007073	6.399996913372259
CHEMBL260_3nnx_CHEMBL291826	7.275724130399211
CHEMBL260_3nnx_CHEMBL291835	7.481486060122112
CHEMBL260_3nnx_CHEMBL303798	7.366531544420414
CHEMBL260_3nnx_CHEMBL315100	7.6777807052660805
CHEMBL260_3nnx_CHEMBL318806	7.795880017344075
CHEMBL260_3nnx_CHEMBL318810	9.824808142920805
CHEMBL260_3nnx_CHEMBL320950	8.920818753952375
CHEMBL260_3nnx_CHEMBL336001	7.657577319177793
CHEMBL260_3nnx_CHEMBL343227	7.920818753952375
CHEMBL260_3nnx_CHEMBL3695591	8.698970004336019
CHEMBL260_3nnx_CHEMBL3781430	7.958607314841775
CHEMBL260_3nnx_CHEMBL3781473	8.045757490560675
CHEMBL260_3nnx_CHEMBL3781528	6.777283528852417
CHEMBL260_3nnx_CHEMBL3781587	7.221848749616356
CHEMBL260_3nnx_CHEMBL418657	7.494850021680094
CHEMBL260_3nnx_CHEMBL420047	8.466650724788503
CHEMBL260_3nnx_CHEMBL420474	8.602059991327963
CHEMBL260_3nnx_CHEMBL441793	7.4089353929735005
CHEMBL260_3nnx_CHEMBL497033	6.465973893943865
CHEMBL260_3nnx_CHEMBL498947	7.259637310505756
CHEMBL260_3nnx_CHEMBL522387	7.920818753952375
CHEMBL260_3nnx_CHEMBL568776	6.063049201067769
CHEMBL260_3nnx_CHEMBL568875	5.903437700822769
CHEMBL260_3nnx_CHEMBL570904	6.186829816312478
CHEMBL260_3nnx_CHEMBL578172	8.096910013008056
CHEMBL260_3nnx_CHEMBL583263	6.789198036565084
CHEMBL260_3nnx_CHEMBL585549	6.828788659588897
CHEMBL260_3nnx_CHEMBL62943	7.5376020021010435
CHEMBL260_3nnx_CHEMBL63071	7.522878745280337
CHEMBL260_3nnx_CHEMBL64031	7.455931955649724
CHEMBL260_3nnx_CHEMBL64040	7.886056647693163
CHEMBL260_3nnx_CHEMBL64041	7.958607314841775
CHEMBL260_3nnx_CHEMBL64192	7.251811972993799
CHEMBL260_3nnx_CHEMBL64432	6.920818753952375
CHEMBL260_3nnx_CHEMBL64820	6.958607314841775
CHEMBL260_3nnx_CHEMBL65073	7.376750709602099
CHEMBL260_3nnx_CHEMBL87580	6.705533773838407
CHEMBL260_3nww_CHEMBL1230171	8.154901959985743
CHEMBL260_3nww_CHEMBL1257244	8.221848749616356
CHEMBL260_3nww_CHEMBL1257245	8.698970004336019
CHEMBL260_3nww_CHEMBL1257366	7.795880017344075
CHEMBL260_3nww_CHEMBL1258862	7.795880017344075
CHEMBL260_3nww_CHEMBL1258863	6.24184537803261
CHEMBL260_3nww_CHEMBL1258976	8.301029995663981
CHEMBL260_3nww_CHEMBL1258977	8.096910013008056
CHEMBL260_3nww_CHEMBL4593539	8.154901959985743
CHEMBL260_3o8p_CHEMBL288663	7.267606240177032
CHEMBL260_3o8p_CHEMBL288889	7.161150909262744
CHEMBL260_3o8p_CHEMBL289056	6.73754891026957
CHEMBL260_3o8p_CHEMBL289155	6.628932137728263
CHEMBL260_3o8p_CHEMBL289357	6.376750709602099
CHEMBL260_3o8p_CHEMBL290982	7.42021640338319
CHEMBL260_3o8p_CHEMBL293644	6.098541678603888
CHEMBL260_3o8p_CHEMBL304227	7.060480747381382
CHEMBL260_3o8p_CHEMBL37353	6.853871964321762
CHEMBL260_3o8p_CHEMBL38084	6.958607314841775
CHEMBL260_3o8p_CHEMBL38648	6.366531544420414
CHEMBL260_3o8p_CHEMBL39136	6.585026652029182
CHEMBL260_3o8p_CHEMBL39251	6.795880017344075
CHEMBL260_3o8p_CHEMBL39931	6.5376020021010435
CHEMBL260_3o8p_CHEMBL40138	7.356547323513812
CHEMBL260_3o8p_CHEMBL40166	7.346787486224656
CHEMBL260_3o8p_CHEMBL41266	6.508638306165727
CHEMBL260_3o8p_CHEMBL41310	7.481486060122112
CHEMBL260_3o8p_CHEMBL415679	7.431798275933005
CHEMBL260_3o8p_CHEMBL416425	7.154901959985743
CHEMBL260_3o8p_CHEMBL41653	7.275724130399211
CHEMBL260_3o8p_CHEMBL41723	7.886056647693163
CHEMBL260_3o8p_CHEMBL41970	6.568636235841013
CHEMBL260_3o8p_CHEMBL61326	6.5376020021010435
CHEMBL260_3o8p_CHEMBL61846	6.7447274948966935
CHEMBL260_3o8p_CHEMBL62859	6.488116639021126
CHEMBL260_3o8p_CHEMBL62927	6.886056647693163
CHEMBL260_3o8p_CHEMBL87277	5.929997524690275
CHEMBL260_3ocg_CHEMBL1234931	8.522878745280337
CHEMBL260_3ocg_CHEMBL1289077	8.698970004336019
CHEMBL260_3ocg_CHEMBL1289078	8.698970004336019
