unique_identify	-logAffi
CHEMBL4247_3aox_CHEMBL3892424	8.68782264356022
CHEMBL4247_3aox_CHEMBL3892880	9.774690718274137
CHEMBL4247_3aox_CHEMBL3893380	8.537602002101044
CHEMBL4247_3aox_CHEMBL3893584	8.306009389539224
CHEMBL4247_3aox_CHEMBL3894115	6.38376611977839
CHEMBL4247_3aox_CHEMBL3894226	7.337619979983752
CHEMBL4247_3aox_CHEMBL3894804	8.402304814074487
CHEMBL4247_3aox_CHEMBL3895149	5.526615228896229
CHEMBL4247_3aox_CHEMBL3896252	9.080921907623926
CHEMBL4247_3aox_CHEMBL3897451	7.920456992597094
CHEMBL4247_3aox_CHEMBL3897705	8.873543886568196
CHEMBL4247_3aox_CHEMBL3897774	8.619788758288394
CHEMBL4247_3aox_CHEMBL3898277	8.096367483915762
CHEMBL4247_3aox_CHEMBL3899020	7.636388020107856
CHEMBL4247_3aox_CHEMBL3900241	7.634699251362012
CHEMBL4247_3aox_CHEMBL3901152	8.408156588775215
CHEMBL4247_3aox_CHEMBL3901433	7.5210008683266425
CHEMBL4247_3aox_CHEMBL3901838	7.6365760670828235
CHEMBL4247_3aox_CHEMBL3902372	8.116338564846382
CHEMBL4247_3aox_CHEMBL3902757	9.154901959985743
CHEMBL4247_3aox_CHEMBL3903395	7.072219150652626
CHEMBL4247_3aox_CHEMBL3904080	5.494850021680094
CHEMBL4247_3aox_CHEMBL3904875	8.58922276662279
CHEMBL4247_3aox_CHEMBL3905916	8.622329560665676
CHEMBL4247_3aox_CHEMBL3907048	8.296364762416104
CHEMBL4247_3aox_CHEMBL3908067	8.823908740944319
CHEMBL4247_3aox_CHEMBL3908208	7.662740460249724
CHEMBL4247_3aox_CHEMBL3909267	6.307390994782495
CHEMBL4247_3aox_CHEMBL3909538	6.847100403606253
CHEMBL4247_3aox_CHEMBL3909864	8.05784307153251
CHEMBL4247_3aox_CHEMBL3910490	7.984221243610959
CHEMBL4247_3aox_CHEMBL3911685	8.72330847115496
CHEMBL4247_3aox_CHEMBL3912544	8.176004408844033
CHEMBL4247_3aox_CHEMBL3913823	8.154901959985743
CHEMBL4247_3aox_CHEMBL3914305	5.374276090474244
CHEMBL4247_3aox_CHEMBL3914907	8.945386945443111
CHEMBL4247_3aox_CHEMBL3915056	9.236572006437063
CHEMBL4247_3aox_CHEMBL3915577	9.494850021680094
CHEMBL4247_3aox_CHEMBL3916238	6.363702713486868
CHEMBL4247_3aox_CHEMBL3916287	8.292344676468813
CHEMBL4247_3aox_CHEMBL3916650	6.790779976935007
CHEMBL4247_3aox_CHEMBL3916733	8.028260409112221
CHEMBL4247_3aox_CHEMBL3916798	8.444301105281099
CHEMBL4247_3aox_CHEMBL3917178	9.522878745280337
CHEMBL4247_3aox_CHEMBL3917881	7.81559251458768
CHEMBL4247_3aox_CHEMBL3918268	5.225680153806348
CHEMBL4247_3aox_CHEMBL3918298	7.148252580866736
CHEMBL4247_3aox_CHEMBL3919367	9.055024091587953
CHEMBL4247_3aox_CHEMBL3920298	6.87143919344068
CHEMBL4247_3aox_CHEMBL3920411	9.001740661576301
CHEMBL4247_3aox_CHEMBL3921085	7.7517814388099255
CHEMBL4247_3aox_CHEMBL3921449	9.065501548756432
CHEMBL4247_3aox_CHEMBL3922720	7.9111554372729955
CHEMBL4247_3aox_CHEMBL3922741	8.210489795909746
CHEMBL4247_3aox_CHEMBL3922786	8.14923127307112
CHEMBL4247_3aox_CHEMBL3923481	7.533280628318401
CHEMBL4247_3aox_CHEMBL3924077	8.961379838050297
CHEMBL4247_3aox_CHEMBL3924183	8.581367312645934
CHEMBL4247_3aox_CHEMBL3924288	8.460798400705873
CHEMBL4247_3aox_CHEMBL3924929	7.195179321278838
CHEMBL4247_3aox_CHEMBL3925858	8.853871964321762
CHEMBL4247_3aox_CHEMBL3928036	7.571055709964425
CHEMBL4247_3aox_CHEMBL3928499	8.442372511573174
CHEMBL4247_3aox_CHEMBL3929113	7.485053994691996
CHEMBL4247_3aox_CHEMBL3929315	9.09151498112135
CHEMBL4247_3aox_CHEMBL3929615	9.522878745280337
CHEMBL4247_3aox_CHEMBL3929985	8.168578182934978
CHEMBL4247_3aox_CHEMBL3930379	7.224535190654261
CHEMBL4247_3aox_CHEMBL3930736	7.847711655616943
CHEMBL4247_3aox_CHEMBL3931121	6.3717745998327855
CHEMBL4247_3aox_CHEMBL3931176	7.709742730605482
CHEMBL4247_3aox_CHEMBL3931695	7.516698047641833
CHEMBL4247_3aox_CHEMBL3931742	7.930701987884471
CHEMBL4247_3aox_CHEMBL3931796	7.2914091548496565
CHEMBL4247_3aox_CHEMBL3932266	9.275724130399212
CHEMBL4247_3aox_CHEMBL3934077	7.82915179635669
CHEMBL4247_3aox_CHEMBL3934754	7.767003889607846
CHEMBL4247_3aox_CHEMBL3934856	7.530619864150075
CHEMBL4247_3aox_CHEMBL3934973	7.291579099865287
