unique_identify	-logAffi
CHEMBL244_2boh_CHEMBL181694	6.091514981121351
CHEMBL275_1xn0_CHEMBL61727	6.091514981121351
CHEMBL1908389_5vo2_CHEMBL3718065	6.091514981121351
CHEMBL4361_4wmu_CHEMBL2314205	6.091514981121351
CHEMBL286_4rz1_CHEMBL3403982	6.092045174556612
CHEMBL6140_3qpn_CHEMBL1819133	6.092051478387727
CHEMBL279_3c7q_CHEMBL4172205	6.0923199757575786
CHEMBL4581_2fme_CHEMBL438800	6.092588639225414
CHEMBL235_6c5t_CHEMBL3699420	6.092588639225414
CHEMBL1163125_4wiv_CHEMBL3356564	6.093126465277929
CHEMBL2599_5cxz_CHEMBL30949	6.093543321678571
CHEMBL228_6awo_CHEMBL146615	6.093543321678571
CHEMBL3717_4deg_CHEMBL3663585	6.093988374728588
CHEMBL4439_1rw8_CHEMBL4284266	6.094204119632131
CHEMBL321_2ow0_CHEMBL49411	6.094212497064703
CHEMBL4860_2w3l_CHEMBL3904990	6.094412147903849
CHEMBL3137262_5lhi_CHEMBL4063458	6.094743951251549
CHEMBL3691_5mhp_CHEMBL4080051	6.094743951251549
CHEMBL2147_4mbl_CHEMBL2442312	6.094743951251549
CHEMBL4409_3ui7_CHEMBL1939906	6.094743951251549
CHEMBL1163125_5dx4_CHEMBL4584750	6.0952148234817685
CHEMBL5765_3e3u_CHEMBL464050	6.095284454721319
CHEMBL2971_6bbv_CHEMBL3655081	6.095284454721319
CHEMBL1163125_5i80_CHEMBL4519632	6.095557066320094
CHEMBL3674_4lkt_CHEMBL82293	6.0958256317158375
CHEMBL260_3hrb_CHEMBL550561	6.0958256317158375
CHEMBL235_3g9e_CHEMBL483351	6.0958256317158375
CHEMBL2835_5e1e_CHEMBL3746186	6.096367483915763
CHEMBL280_3tvc_CHEMBL3675582	6.096367483915763
CHEMBL251_2ydo_CHEMBL4449479	6.096367483915763
CHEMBL3587_4anb_CHEMBL2146884	6.096367483915763
CHEMBL5023_5hmi_CHEMBL3798867	6.096367483915763
CHEMBL5145_3tv4_CHEMBL2030224	6.096644170433245
CHEMBL5260_6b5j_CHEMBL4084939	6.096910013008058
CHEMBL4093_4dk8_CHEMBL2012762	6.096910013008058
CHEMBL235_4xuh_CHEMBL18797	6.096910013008058
CHEMBL4822_2qu2_CHEMBL400087	6.096910013008058
CHEMBL1293289_4a9m_CHEMBL2181703	6.096910013008058
CHEMBL206_3ert_CHEMBL4238322	6.096910013008058
CHEMBL4860_2o22_CHEMBL1940679	6.096910013008058
CHEMBL2474_4ikr_CHEMBL2392898	6.096910013008058
CHEMBL2396505_2zu3_CHEMBL3911377	6.096910013008058
CHEMBL6136_5yjb_CHEMBL3760120	6.096910013008058
CHEMBL205_3hku_CHEMBL410329	6.096910013008058
CHEMBL4071_1t32_CHEMBL167990	6.096910013008058
CHEMBL2079846_4nym_CHEMBL4172582	6.096910013008058
CHEMBL2424_1qin_CHEMBL129597	6.096910013008058
CHEMBL2052031_5div_CHEMBL3794209	6.096910013008058
CHEMBL4822_3k5f_CHEMBL1092504	6.096910013008058
CHEMBL3922_1r5h_CHEMBL171478	6.096910013008058
CHEMBL3108647_5lsy_CHEMBL3414624	6.096910013008058
CHEMBL203_3ug2_CHEMBL2018749	6.096910013008058
CHEMBL2820_4ty6_CHEMBL3355666	6.096910013008058
CHEMBL3563_3kku_CHEMBL3233088	6.096910013008058
CHEMBL2474_2g6p_CHEMBL2392899	6.096910013008058
CHEMBL4295801_6hpw_CHEMBL4283481	6.096910013008058
CHEMBL2858_5c1m_CHEMBL2418743	6.096910013008058
CHEMBL2695_2etm_CHEMBL207147	6.096910013008058
CHEMBL267_1a1e_CHEMBL122640	6.096910013008058
CHEMBL203_2ito_CHEMBL24026	6.096910013008058
CHEMBL3674_5ur9_CHEMBL4293939	6.096910013008058
CHEMBL4198_4wvs_CHEMBL435497	6.096910013008058
CHEMBL2176771_5nar_CHEMBL3668733	6.096910013008058
CHEMBL4296117_4w9i_CHEMBL3344081	6.096910013008058
CHEMBL5719_5idp_CHEMBL3984494	6.096910013008058
CHEMBL261_2nmx_CHEMBL122838	6.096910013008058
CHEMBL1862_2hyy_CHEMBL21162	6.096910013008058
CHEMBL2318_2rjp_CHEMBL1910471	6.096910013008058
CHEMBL2176771_5nb6_CHEMBL3673776	6.096910013008058
