unique_identify	-logAffi
CHEMBL262_2ow3_CHEMBL3099832	6.443697499232713
CHEMBL1801_4cik_CHEMBL3287856	6.443697499232713
CHEMBL1949_1nmk_CHEMBL3220750	6.443697499232713
CHEMBL251_2ydo_CHEMBL2043295	6.443697499232713
CHEMBL5630_2y1g_CHEMBL204107	6.443697499232713
CHEMBL284_5t4b_CHEMBL3896047	6.443697499232713
CHEMBL3650_1fgi_CHEMBL148514	6.443697499232713
CHEMBL3912_4knm_CHEMBL2010988	6.443697499232713
CHEMBL284_3opm_CHEMBL1852708	6.443697499232713
CHEMBL244_2fzz_CHEMBL4073592	6.443697499232713
CHEMBL335_2qbs_CHEMBL386616	6.443697499232713
CHEMBL1744522_4xt2_CHEMBL3597694	6.443697499232713
CHEMBL1937_4ly1_CHEMBL271949	6.443697499232713
CHEMBL5145_5fd2_CHEMBL3798635	6.443697499232713
CHEMBL260_2zb1_CHEMBL411661	6.443697499232713
CHEMBL4394_4l02_CHEMBL2409887	6.443697499232713
CHEMBL3474_1db4_CHEMBL148741	6.443697499232713
CHEMBL3638332_3mww_CHEMBL3651554	6.443697499232713
CHEMBL4829_3tdc_CHEMBL1910395	6.443697499232713
CHEMBL1163125_4clb_CHEMBL3220924	6.443697499232713
CHEMBL5023_4mdn_CHEMBL4514995	6.443697499232713
CHEMBL284_5t4b_CHEMBL3979866	6.443697499232713
CHEMBL1827_2h44_CHEMBL504656	6.443697499232713
CHEMBL2954_5qc4_CHEMBL1089277	6.443697499232713
CHEMBL2637_3ttj_CHEMBL1946335	6.443697499232713
CHEMBL5203_5h4j_CHEMBL3664412	6.443697499232713
CHEMBL4581_3l9h_CHEMBL1089051	6.443697499232713
CHEMBL1163125_6e4a_CHEMBL4290169	6.443697499232713
CHEMBL5203_5h4j_CHEMBL3664410	6.443697499232713
CHEMBL203_3w2q_CHEMBL360933	6.443697499232713
CHEMBL286_3oot_CHEMBL1271391	6.443697499232713
CHEMBL261_1azm_CHEMBL111504	6.443697499232713
CHEMBL3983_2x9e_CHEMBL3985355	6.443697499232713
CHEMBL286_4ryc_CHEMBL3400431	6.443697499232713
CHEMBL4801_6f6r_CHEMBL4216830	6.443697499232713
