unique_identify	-logAffi
CHEMBL3855_3u1y_CHEMBL1956143	8.022733787572706
CHEMBL1615381_5db0_CHEMBL4216801	8.022878745280337
CHEMBL4093_4rak_CHEMBL3945199	8.022878745280337
CHEMBL5658_4yl0_CHEMBL585295	8.022878745280337
CHEMBL205_3hs4_CHEMBL23579	8.022878745280337
CHEMBL5014_5j7b_CHEMBL3823499	8.022878745280337
CHEMBL3629_3pe2_CHEMBL1682297	8.022878745280337
CHEMBL4600_5kbq_CHEMBL3896232	8.022878745280337
CHEMBL3474_1db4_CHEMBL422667	8.022878745280337
CHEMBL3991_5tqf_CHEMBL3922904	8.022878745280337
CHEMBL203_2ito_CHEMBL2087360	8.022878745280337
CHEMBL5014_5w5o_CHEMBL4161327	8.022878745280337
CHEMBL2147_5eol_CHEMBL3984361	8.023191662661933
CHEMBL2820_5q0d_CHEMBL3647414	8.023191662661933
CHEMBL2652_5u7l_CHEMBL3676196	8.023650020996726
CHEMBL244_2bqw_CHEMBL3904655	8.023790261400732
CHEMBL4247_3aox_CHEMBL3949427	8.024522236834125
CHEMBL4822_4di2_CHEMBL2181914	8.024866265993207
CHEMBL206_5t97_CHEMBL100763	8.024959008007885
CHEMBL1908389_5vo1_CHEMBL3714822	8.025061147981562
CHEMBL4822_3r2f_CHEMBL1916168	8.025304996677544
CHEMBL4409_4fcd_CHEMBL2070671	8.025488307262671
CHEMBL3024_2rku_CHEMBL4519294	8.025949097207121
CHEMBL2599_4xg9_CHEMBL3928167	8.025949097207121
CHEMBL1741186_6br3_CHEMBL4081322	8.026773867493464
CHEMBL3991_1z6j_CHEMBL372240	8.0268721464003
CHEMBL1844_3krj_CHEMBL3660765	8.0268721464003
CHEMBL2148_4rio_CHEMBL3666891	8.0268721464003
CHEMBL279_3vhe_CHEMBL1254515	8.0268721464003
CHEMBL5023_5trf_CHEMBL3693972	8.0268721464003
CHEMBL4822_5i3w_CHEMBL3959153	8.0268721464003
CHEMBL2095190_6d6t_CHEMBL6655	8.0268721464003
CHEMBL2179_5lvx_CHEMBL3939100	8.0268721464003
CHEMBL4822_4j1e_CHEMBL3688637	8.0268721464003
CHEMBL260_3nnv_CHEMBL107161	8.0268721464003
CHEMBL3837_2yjb_CHEMBL3649412	8.0268721464003
CHEMBL4630_4qyh_CHEMBL3582204	8.0268721464003
CHEMBL4822_1xs7_CHEMBL294274	8.0268721464003
CHEMBL203_2ito_CHEMBL596736	8.0268721464003
CHEMBL4282_6ccy_CHEMBL3961562	8.0268721464003
CHEMBL1824_3rcd_CHEMBL1923014	8.0268721464003
CHEMBL2148_3pjc_CHEMBL4454565	8.0268721464003
CHEMBL248_3q77_CHEMBL3964780	8.0268721464003
CHEMBL1764940_4r4i_CHEMBL3422470	8.0268721464003
CHEMBL280_5b5p_CHEMBL4073581	8.0268721464003
CHEMBL4822_4rro_CHEMBL3925344	8.0268721464003
CHEMBL3988603_3p8n_CHEMBL3973159	8.0268721464003
CHEMBL4822_1xs7_CHEMBL264004	8.0268721464003
