unique_identify	-logAffi
CHEMBL262_2ow3_CHEMBL490860	6.7447274948966935
CHEMBL4282_6ccy_CHEMBL3950595	6.7447274948966935
CHEMBL283_2srt_CHEMBL113460	6.7447274948966935
CHEMBL1163125_4e96_CHEMBL2179385	6.7447274948966935
CHEMBL2409_5aly_CHEMBL4531666	6.7447274948966935
CHEMBL3778_4ztm_CHEMBL4109340	6.7447274948966935
CHEMBL4822_4j0t_CHEMBL3653478	6.7447274948966935
CHEMBL2147_5dgz_CHEMBL379218	6.7447274948966935
CHEMBL4198_4wvs_CHEMBL433556	6.7447274948966935
CHEMBL261_1azm_CHEMBL3822486	6.7447274948966935
CHEMBL261_2nmx_CHEMBL253362	6.7447274948966935
CHEMBL5120_2bzz_CHEMBL455775	6.7447274948966935
CHEMBL335_2cma_CHEMBL382311	6.7447274948966935
CHEMBL4722_3r22_CHEMBL1825101	6.7447274948966935
CHEMBL3778_4ztm_CHEMBL4114416	6.7447274948966935
CHEMBL244_1lpz_CHEMBL96584	6.7447274948966935
CHEMBL2148_4rio_CHEMBL4469583	6.7447274948966935
CHEMBL308_6gu3_CHEMBL455468	6.7447274948966935
CHEMBL5658_5t37_CHEMBL2152710	6.7447274948966935
CHEMBL283_1g05_CHEMBL266292	6.7447274948966935
CHEMBL235_2hfp_CHEMBL220537	6.7447274948966935
CHEMBL2835_6aah_CHEMBL3593774	6.7447274948966935
CHEMBL5491_1x8b_CHEMBL413579	6.7447274948966935
CHEMBL284_1x70_CHEMBL232648	6.7447274948966935
CHEMBL3174_4yqm_CHEMBL4465385	6.7447274948966935
CHEMBL4105972_5urj_CHEMBL4097764	6.7447274948966935
CHEMBL321_2ow0_CHEMBL351363	6.7447274948966935
CHEMBL5251_6di1_CHEMBL4287216	6.7447274948966935
CHEMBL4282_6ccy_CHEMBL3949232	6.7447274948966935
CHEMBL3778_4ztm_CHEMBL3961880	6.7447274948966935
CHEMBL5014_5w5o_CHEMBL4175635	6.7447274948966935
CHEMBL2276_2gmx_CHEMBL426134	6.7447274948966935
CHEMBL251_2ydv_CHEMBL2070398	6.7447274948966935
CHEMBL3778_5w85_CHEMBL4068975	6.7447274948966935
CHEMBL235_3lmp_CHEMBL1231733	6.7447274948966935
CHEMBL3638332_4dru_CHEMBL2042418	6.7447274948966935
CHEMBL1163125_5dx4_CHEMBL3779929	6.7447274948966935
CHEMBL268_1yk7_CHEMBL423995	6.7447274948966935
CHEMBL204_3sha_CHEMBL3808596	6.7447274948966935
CHEMBL4822_5he7_CHEMBL3640272	6.7447274948966935
CHEMBL1744522_5ufp_CHEMBL4160209	6.7447274948966935
CHEMBL5331_3tcp_CHEMBL2036629	6.7447274948966935
CHEMBL2318_2rjp_CHEMBL466120	6.7447274948966935
CHEMBL280_3i7i_CHEMBL565751	6.7447274948966935
CHEMBL5185_2jfz_CHEMBL2088117	6.7447274948966935
CHEMBL4822_2xfk_CHEMBL1210333	6.7447274948966935
CHEMBL260_4l8m_CHEMBL2177210	6.7447274948966935
CHEMBL3105_5xsu_CHEMBL4288572	6.7447274948966935
CHEMBL3105_4r6e_CHEMBL596367	6.7447274948966935
CHEMBL2424504_5iw0_CHEMBL4225839	6.7447274948966935
CHEMBL2954_3iej_CHEMBL368007	6.7447274948966935
CHEMBL4282_6ccy_CHEMBL3973946	6.7447274948966935
CHEMBL4625_2yxj_CHEMBL1288353	6.744992978208245
CHEMBL4625_4ieh_CHEMBL1288462	6.744992978208245
CHEMBL236_4n6h_CHEMBL4248801	6.746661994673892
CHEMBL4005_3zim_CHEMBL594244	6.747146969020108
CHEMBL2424504_5ceh_CHEMBL4556977	6.747146969020108
CHEMBL1827_1xoz_CHEMBL350962	6.747146969020108
CHEMBL4822_4wtu_CHEMBL3695731	6.747146969020108
CHEMBL2637_2p33_CHEMBL393861	6.747146969020108
CHEMBL5145_3ppj_CHEMBL1667903	6.747146969020108
CHEMBL4600_4zy4_CHEMBL3580950	6.747146969020108
CHEMBL203_4jq8_CHEMBL2347964	6.747146969020108
CHEMBL2599_4i0s_CHEMBL2346686	6.747146969020108
CHEMBL2288_3ikg_CHEMBL585944	6.747146969020108
CHEMBL5145_5fd2_CHEMBL3798516	6.747146969020108
CHEMBL283_1sln_CHEMBL81264	6.747361233204899
CHEMBL4822_4d85_CHEMBL2047913	6.747560770294893
CHEMBL2034_4csj_CHEMBL3261170	6.747968558660654
CHEMBL4618_5aen_CHEMBL1775104	6.7481046584714095
CHEMBL275_2qyl_CHEMBL74078	6.748445281664315
CHEMBL2083_3fr4_CHEMBL460750	6.748445281664315
CHEMBL260_3que_CHEMBL2152942	6.748786440007784
CHEMBL3778_6f3i_CHEMBL4286802	6.749005062972088
CHEMBL4696_1h5u_CHEMBL3916767	6.749579997691106
CHEMBL2835_6bbu_CHEMBL4092805	6.749579997691106
CHEMBL4722_3m11_CHEMBL4170043	6.749579997691106
CHEMBL2599_3fqe_CHEMBL2177736	6.749579997691106
CHEMBL236_4n6h_CHEMBL290616	6.749579997691106
CHEMBL4625_4ieh_CHEMBL384217	6.749579997691106
CHEMBL286_2iku_CHEMBL230367	6.749579997691106
CHEMBL5366_4zzx_CHEMBL3605972	6.749579997691106
CHEMBL1163125_5vom_CHEMBL4207924	6.749984121806806
CHEMBL2599_6hm7_CHEMBL4283403	6.749998465974152
CHEMBL262_4afj_CHEMBL1957092	6.7500190672019045
CHEMBL4005_5itd_CHEMBL4453497	6.750156458690799
CHEMBL1937_3max_CHEMBL1095095	6.750225187047424
CHEMBL4393_3ehx_CHEMBL3827306	6.750557038557417
CHEMBL3922_1yw8_CHEMBL379782	6.751881227416633
CHEMBL5023_3lbl_CHEMBL3109037	6.752026733638194
CHEMBL3137262_5lhi_CHEMBL4097729	6.752026733638194
CHEMBL4601_5da3_CHEMBL1836749	6.752026733638194
CHEMBL6032_5vse_CHEMBL4100004	6.752026733638194
CHEMBL2695_3bz3_CHEMBL3927099	6.752026733638194
CHEMBL3778_4ztm_CHEMBL3919163	6.752026733638194
CHEMBL2971_6bbv_CHEMBL3655094	6.752026733638194
CHEMBL279_3be2_CHEMBL222067	6.752026733638194
CHEMBL3717_3c1x_CHEMBL4285952	6.752026733638194
CHEMBL260_1kv2_CHEMBL3964537	6.752026733638194
CHEMBL203_4li5_CHEMBL4468034	6.752026733638194
CHEMBL2888_4xar_CHEMBL2381649	6.752026733638194
CHEMBL286_3gw5_CHEMBL592284	6.752026733638194
CHEMBL3024_2rku_CHEMBL4469319	6.752026733638194
CHEMBL2835_5e1e_CHEMBL3746341	6.752026733638194
CHEMBL2954_5qc4_CHEMBL1090998	6.752227831226777
CHEMBL2276_4izy_CHEMBL3674708	6.752517739322946
CHEMBL4822_3cib_CHEMBL270153	6.7529227029907775
CHEMBL4822_4h3f_CHEMBL3639551	6.753009300758452
CHEMBL206_2fai_CHEMBL178342	6.753103734465167
CHEMBL1163125_6c7r_CHEMBL4228904	6.7532012754997375
